1088.5,65.240478
1089,64.982604
1089.5,64.797973
1090,64.756774
1090.5,64.759826
1091,64.651489
1091.5,64.56604
1092,64.686584
1092.5,64.830017
1093,64.93988
1093.5,65.014648
1094,64.987182
1094.5,64.857482
1095,64.826965
1095.5,64.903259
1096,65.26184
1096.5,65.776062
1097,66.17279
1097.5,66.54663
1098,66.940307
1098.5,67.189025
1099,67.359924
1099.5,67.430114
1100,67.367553
1100.5,67.544555
1101,68.182373
1101.5,68.803405
1102,69.129943
1102.5,69.331359
1103,69.468688
1103.5,69.529724
1104,69.567871
1104.5,69.595336
1105,69.630432
1105.5,70.02716
1106,70.55664
1106.5,70.924377
1107,71.130371
1107.5,71.2677
1108,71.440124
1108.5,71.627807
1109,71.699523
1109.5,71.71936
1110,71.810913
1110.5,72.02301
1111,72.198486
1111.5,72.431945
1112,72.607421
1112.5,72.671508
1113,72.756958
1113.5,72.776794
1114,72.676086
1114.5,72.721862
1115,72.950744
1115.5,72.886657
1116,72.412109
1116.5,72.108459
1117,72.50061
1117.5,73.149108
1118,73.37799
1118.5,73.168945
1119,72.981262
1119.5,73.12622
1120,73.402404
1120.5,73.564147
1121,73.597717
1121.5,73.661804
1122,73.664855
1122.5,73.402404
1123,73.045349
1123.5,73.080444
1124,73.335266
1124.5,73.268127
1125,72.80426
1125.5,72.555541
1126,73.037719
1126.5,73.579406
1127,73.672485
1127.5,73.750305
1128,73.796081
1128.5,73.698425
1129,73.77777
1129.5,73.944091
1130,73.910522
1130.5,73.70758
1131,73.297119
1131.5,73.130798
1132,73.596191
1132.5,73.986816
1133,74.006652
1133.5,74.034118
1134,74.224853
1134.5,74.243164
1135,73.997497
1135.5,73.771667
1136,73.774719
1136.5,73.843383
1137,74.006652
1137.5,74.005126
1138,73.683166
1138.5,73.292541
1139,73.205566
1139.5,73.30017
1140,73.474121
1140.5,73.666381
1141,73.823547
1141.5,74.009704
1142,74.076843
1142.5,73.963928
1143,73.883056
1143.5,73.774719
1144,73.699951
1144.5,73.823547
1145,74.092102
1145.5,74.264526
1146,74.272155
1146.5,74.162292
1147,73.774719
1147.5,73.414611
1148,73.451232
1148.5,73.696899
1149,73.742675
1149.5,73.690795
1150,73.701477
1150.5,73.669433
1151,73.399353
1151.5,73.13385
1152,73.194885
1152.5,73.495483
1153,73.876953
1153.5,74.08142
